2020.12.03 09:45:00;1.21025;1.2111;1.21025;1.21105;1554.49
2020.12.03 09:50:00;1.21104;1.21137;1.21092;1.21131;2803.93
2020.12.03 09:55:00;1.21131;1.21141;1.2111;1.21113;2047.06
2020.12.03 10:00:00;1.21112;1.21126;1.21092;1.21116;2375.76
2020.12.03 10:05:00;1.21115;1.21171;1.21095;1.21099;2265.07
2020.12.03 10:10:00;1.21099;1.21104;1.21084;1.21088;1190.38
2020.12.03 10:15:00;1.21087;1.21103;1.21079;1.21082;1502.72
2020.12.03 10:20:00;1.21082;1.21144;1.21079;1.21125;1340.65
2020.12.03 10:25:00;1.21124;1.21161;1.21081;1.21084;1653.03
2020.12.03 10:30:00;1.21085;1.21106;1.21039;1.21044;1766.55
2020.12.03 10:35:00;1.21044;1.21082;1.21044;1.21057;1734.95
2020.12.03 10:40:00;1.21058;1.21117;1.21057;1.21109;1759.53
2020.12.03 10:45:00;1.21109;1.21115;1.21092;1.21113;1711.05
2020.12.03 10:50:00;1.21113;1.21164;1.21101;1.2116;2047.98
2020.12.03 10:55:00;1.21159;1.21189;1.2113;1.21156;1122.62
2020.12.03 11:00:00;1.21156;1.21174;1.21149;1.21163;1266
2020.12.03 11:05:00;1.21163;1.21173;1.21141;1.21161;2049.43
2020.12.03 11:10:00;1.2116;1.21164;1.21138;1.21143;1739.94
2020.12.03 11:15:00;1.21145;1.21171;1.21112;1.21171;2636.96
2020.12.03 11:20:00;1.21172;1.21257;1.21172;1.2125;2828.82
2020.12.03 11:25:00;1.21251;1.21259;1.2122;1.21241;2455.33
2020.12.03 11:30:00;1.21241;1.21286;1.21225;1.21273;1805.86
2020.12.03 11:35:00;1.21274;1.21277;1.21247;1.21249;1426.53
2020.12.03 11:40:00;1.21249;1.2128;1.21208;1.21273;1595.85
2020.12.03 11:45:00;1.21272;1.21294;1.21253;1.21281;1794.61
2020.12.03 11:50:00;1.21279;1.21285;1.21245;1.21274;1304.16
2020.12.03 11:55:00;1.21276;1.21297;1.21254;1.21289;1982.13
2020.12.03 12:00:00;1.2129;1.2129;1.21187;1.2125;2570.3
2020.12.03 12:05:00;1.2125;1.21321;1.21234;1.21319;1961.05
2020.12.03 12:10:00;1.21321;1.21349;1.21316;1.21337;2245.21
2020.12.03 12:15:00;1.21338;1.21354;1.21311;1.2133;1368.04
2020.12.03 12:20:00;1.21329;1.21371;1.21321;1.21362;2475.8
2020.12.03 12:25:00;1.21362;1.21376;1.2135;1.21354;3235.9
2020.12.03 12:30:00;1.21356;1.21464;1.21353;1.21442;2100.19
2020.12.03 12:35:00;1.21442;1.21455;1.21404;1.21412;2101.5
2020.12.03 12:40:00;1.21412;1.21449;1.21408;1.21425;1729.53
2020.12.03 12:45:00;1.21424;1.21465;1.21418;1.21457;2695.88
2020.12.03 12:50:00;1.21458;1.21461;1.21399;1.21413;2785.71
2020.12.03 12:55:00;1.21413;1.21611;1.21413;1.21554;2167.49
2020.12.03 13:00:00;1.21554;1.21554;1.21453;1.21474;2671.9
2020.12.03 13:05:00;1.21474;1.2152;1.2147;1.21514;2561.72
2020.12.03 13:10:00;1.21513;1.21522;1.21503;1.21504;1368.61
2020.12.03 13:15:00;1.21503;1.21506;1.21466;1.21502;1761.52
2020.12.03 13:20:00;1.21502;1.21554;1.21484;1.21504;2689.26
2020.12.03 13:25:00;1.21504;1.21566;1.21504;1.21561;1822.36
2020.12.03 13:30:00;1.21561;1.21561;1.21444;1.21531;2021.72
2020.12.03 13:35:00;1.21531;1.21537;1.21489;1.21496;2191.87
2020.12.03 13:40:00;1.21498;1.21535;1.21489;1.21529;2286.57
2020.12.03 13:45:00;1.21528;1.21532;1.21484;1.21504;1915.08
2020.12.03 13:50:00;1.21503;1.21519;1.21478;1.21485;2050.11
2020.12.03 13:55:00;1.21484;1.21521;1.21482;1.2151;1843.32
2020.12.03 14:00:00;1.21512;1.21533;1.21468;1.21515;1660.43
2020.12.03 14:05:00;1.21514;1.21607;1.2151;1.21593;2046.68
2020.12.03 14:10:00;1.21594;1.21652;1.21551;1.21647;2174.94
2020.12.03 14:15:00;1.21648;1.21683;1.2161;1.21654;2409.12
2020.12.03 14:20:00;1.21652;1.21654;1.21594;1.21623;1550.31
2020.12.03 14:25:00;1.21623;1.21631;1.21586;1.21594;1006.98
2020.12.03 14:30:00;1.21593;1.21603;1.21481;1.21489;2421.73
2020.12.03 14:35:00;1.21489;1.21506;1.21444;1.21468;3498.28
2020.12.03 14:40:00;1.21471;1.21598;1.21471;1.21587;1985.71
2020.12.03 14:45:00;1.21588;1.21588;1.21547;1.21582;2948.58
2020.12.03 14:50:00;1.21582;1.21591;1.21562;1.21585;2236.26
2020.12.03 14:55:00;1.21584;1.2161;1.21561;1.21596;2551.93
2020.12.03 15:00:00;1.21597;1.21636;1.21583;1.21628;2912.28
2020.12.03 15:05:00;1.21628;1.21678;1.2162;1.21625;2899.23
2020.12.03 15:10:00;1.21624;1.21678;1.21612;1.21662;3769.32
2020.12.03 15:15:00;1.21661;1.21725;1.21652;1.21688;3641.52
2020.12.03 15:20:00;1.21688;1.21722;1.21677;1.21678;2079.22
2020.12.03 15:25:00;1.2168;1.21709;1.21649;1.21651;2628.87
2020.12.03 15:30:00;1.2165;1.21681;1.21621;1.21663;3231.23
2020.12.03 15:35:00;1.21665;1.21726;1.21652;1.2172;3678.75
2020.12.03 15:40:00;1.21721;1.21746;1.21694;1.21729;2752.44
2020.12.03 15:45:00;1.21729;1.21743;1.21665;1.21672;2248.58
2020.12.03 15:50:00;1.21671;1.217;1.21637;1.21637;3081.64
2020.12.03 15:55:00;1.21637;1.21638;1.21569;1.21611;4717.58
2020.12.03 16:00:00;1.2161;1.21632;1.21545;1.21546;4372.5
2020.12.03 16:05:00;1.21546;1.21551;1.21491;1.21509;2213.76
2020.12.03 16:10:00;1.2151;1.21556;1.21464;1.21538;2409.18
2020.12.03 16:15:00;1.21538;1.21541;1.21494;1.21507;2106.68
2020.12.03 16:20:00;1.21507;1.21529;1.21487;1.21507;1372.97
2020.12.03 16:25:00;1.2151;1.21516;1.21471;1.21504;1880.04
2020.12.03 16:30:00;1.21506;1.2158;1.21502;1.21569;1659.29
2020.12.03 16:35:00;1.21569;1.21569;1.21525;1.2153;842.68
2020.12.03 16:40:00;1.2153;1.21544;1.21512;1.21521;1198.64
2020.12.03 16:45:00;1.2152;1.21521;1.2148;1.21502;1294.44
2020.12.03 16:50:00;1.21501;1.21509;1.21469;1.21469;1752.33
2020.12.03 16:55:00;1.21468;1.21524;1.21467;1.21512;1648.82
2020.12.03 17:00:00;1.2151;1.21517;1.2147;1.21482;1407.99
2020.12.03 17:05:00;1.21483;1.21484;1.21436;1.21442;1416.07
2020.12.03 17:10:00;1.21444;1.21452;1.21377;1.21416;1288.92
2020.12.03 17:15:00;1.21418;1.21448;1.21411;1.21434;2321.94
2020.12.03 17:20:00;1.21436;1.21456;1.21423;1.21456;1007.54
2020.12.03 17:25:00;1.21455;1.21479;1.21454;1.21468;871.08
2020.12.03 17:30:00;1.21467;1.21505;1.21463;1.21488;1388.75
2020.12.03 17:35:00;1.21488;1.21513;1.21467;1.21479;1911.05
2020.12.03 17:40:00;1.21479;1.21493;1.21477;1.21477;1179.76
2020.12.03 17:45:00;1.21478;1.21478;1.21436;1.21449;629.61
2020.12.03 17:50:00;1.21448;1.21475;1.21448;1.2147;1018.78
2020.12.03 17:55:00;1.21468;1.21471;1.2144;1.21461;496.69
2020.12.03 18:00:00;1.21461;1.21476;1.21446;1.21455;754.42
2020.12.03 18:05:00;1.21454;1.21454;1.21393;1.21396;781.12
